Product Name,Product Image URL,Product Description
Gartenmöbel-Set Saturn/Sola,https://media.cdn.bauhaus/m/1192688/15.jpg,"Mit dem Gartenmöbelset Saturn/Sola lässt sich ein gemütlicher Platz auf der Terrasse oder im Garten schaffen. Die Stühle verfügen über ein robustes Aluminiumgestell, welches stabil aber zugleich angenehm leicht ist. Die Tischplatte besteht zudem aus HPL. Die Textilflächen bieten Komfort und bilden ein elegantes Erscheinungsbild. Das Set bietet Platz für bis zu 2 Personen und lädt zum ausgiebigen Entspannen ein. Um die Optik von Gartenmöbeln langfristig frisch und schön zu erhalten empfiehlt sich eine auf das Material abgestimmte, regelmäßige Reinigung und Pflege."
"Siena Garden

Gartenmöbel-Set Livorno/Sola",https://media.cdn.bauhaus/m/1200045/15.jpg,"Mit dem Gartenmöbelset Livorno/Sola lässt sich ein gemütlicher Platz auf der Terrasse oder im Garten schaffen. Die Stühle verfügen über ein robustes Aluminiumgestell, welches stabil aber zugleich angenehm leicht ist. Die Tischplatte besteht zudem aus HPL. Die anthrazitfarbenen Textilfläche bieten Komfort und bilden ein elegantes Erscheinungsbild. Das Set bietet Platz für bis zu 4 Personen und lädt zum ausgiebigen Entspannen ein. Um die Optik von Gartenmöbeln langfristig frisch und schön zu erhalten empfiehlt sich eine auf das Material abgestimmte, regelmäßige Reinigung und Pflege."
"Siena Garden

Gartenmöbel-Set Premium/Sola",https://media.cdn.bauhaus/m/1237051/15.jpg,"Mit dem Gartenmöbelset Premium/Sola lässt sich ein gemütlicher Platz auf der Terrasse oder im Garten schaffen. Die Stühle verfügen über ein robustes Aluminiumgestell, welches stabil aber zugleich angenehm leicht ist. Die Tischplatte besteht zudem aus MDF und passt genau auf den Hocker. Der Hocker kann deshalb als Tisch oder Sitzmöglichkeit genutzt werden. Die Textilfläche bieten Komfort und bilden ein elegantes Erscheinungsbild. Das Set bietet Platz für bis zu 2 Personen und lädt zum ausgiebigen Entspannen ein. Um die Optik von Gartenmöbeln langfristig frisch und schön zu erhalten empfiehlt sich eine auf das Material abgestimmte, regelmäßige Reinigung und Pflege."
"Siena Garden

Gartenmöbel-Set Livorno/Sola Loft",https://media.cdn.bauhaus/m/1191751/15.jpg,"Mit dem Gartenmöbelset Livorno/Sola lässt sich ein gemütlicher Platz auf der Terrasse oder im Garten schaffen. Die Stühle verfügen über ein robustes Aluminiumgestell, welches stabil aber zugleich angenehm leicht ist. Die Tischplatte besteht zudem aus HPL. Die anthrazitfarbenen Textilfläche bieten Komfort und bilden ein elegantes Erscheinungsbild. Das Set bietet Platz für bis zu 4 Personen und lädt zum ausgiebigen Entspannen ein. Um die Optik von Gartenmöbeln langfristig frisch und schön zu erhalten empfiehlt sich eine auf das Material abgestimmte, regelmäßige Reinigung und Pflege."
"Siena Garden

Gartenmöbel-Set Tesoro/Sola",https://media.cdn.bauhaus/m/1199941/15.jpg,"Mit dem Gartenmöbelset Tesoro/Sola lässt sich ein gemütlicher Platz auf der Terrasse oder im Garten schaffen. Die Stühle verfügen über ein robustes Aluminiumgestell, welches stabil aber zugleich angenehm leicht ist. Die Tischplatte besteht zudem aus HPL. Die Textilfläche bieten Komfort und bilden ein elegantes Erscheinungsbild. Das Set bietet Platz für bis zu 2 Personen und lädt zum ausgiebigen Entspannen ein. Um die Optik von Gartenmöbeln langfristig frisch und schön zu erhalten empfiehlt sich eine auf das Material abgestimmte, regelmäßige Reinigung und Pflege."
Gartenmöbel-Set Saturn/Sola 120/80,https://media.cdn.bauhaus/m/1200006/15.jpg,"Mit dem Gartenmöbelset Saturn/Sola lässt sich ein gemütlicher Platz auf der Terrasse oder im Garten schaffen. Die Stühle verfügen über ein robustes Aluminiumgestell, welches stabil aber zugleich angenehm leicht ist. Die Tischplatte besteht zudem aus HPL. Die Textilfläche bieten Komfort und bilden ein elegantes Erscheinungsbild. Das Set bietet Platz für bis zu 2 Personen und lädt zum ausgiebigen Entspannen ein. Um die Optik von Gartenmöbeln langfristig frisch und schön zu erhalten empfiehlt sich eine auf das Material abgestimmte, regelmäßige Reinigung und Pflege."
Gartenmöbel-Set Diana/Pauline,https://media.cdn.bauhaus/m/667043/15.jpg,"Das 4-teilige Gartenmöbelset Diana/Pauline besteht aus dem stabilen Akazienholztisch Diana, der 3-Sitzer Akazienholzbank Diana und 2 Klubsesseln Pauline. Dank des hochwertigen Akazienholzes sind Tisch und Bank witterungsbeständig und resistent gegenüber Schädlingen und Pilzen. Bei Bedarf lässt sich der Tisch einfach zusammenklappen und leicht verstauen. Somit kann er überall und jederzeit problemlos bewegt und verwendet werden. Die Bank bietet, mit ihrer Länge von 156 cm und den beiden seitlichen Armlehnen eine komfortable Sitzgelegenheit für bis zu 3 Personen. Die ebenfalls zum Set gehörenden Klubsessel Pauline bestehen aus einem hochwertigem und pflegeleichtem Polyrattan-Geflecht und bieten eine bequeme und komfortable Sitzfläche. Um die Optik von Gartenmöbeln langfristig frisch und schön zu erhalten empfiehlt sich eine auf das Material abgestimmte, regelmäßige Reinigung und Pflege. Gartenmöbel-Sets werden ohne Dekoration verkauft."
"Plus

Sitzgruppen-Set Basic",https://media.cdn.bauhaus/m/124552/15.jpg,"Der Basic Picknicktisch von Plus bietet großzügig Platz und lädt zum Verweilen ein. Die Oberflächen sind aus druckimprägniertem Kiefern- und Fichtenholz gefertigt und das Gestell aus feuerverzinktem Stahl. Diese Kombination sorgt nicht nur für Robustheit, sondern auch für ein modernes, schlichtes Design."
"Siena Garden

Gartenmöbel-Set Tesoro/Sola",https://media.cdn.bauhaus/m/1236507/15.jpg,"Mit dem Gartenmöbelset Tesoro/Sola lässt sich ein gemütlicher Platz auf der Terrasse oder im Garten schaffen. Die Stühle verfügen über ein robustes Aluminiumgestell, welches stabil aber zugleich angenehm leicht ist. Die Tischplatte besteht zudem aus HPL. Die Textilfläche bieten Komfort und bilden ein elegantes Erscheinungsbild. Das Set bietet Platz für bis zu 4 Personen und lädt zum ausgiebigen Entspannen ein. Um die Optik von Gartenmöbeln langfristig frisch und schön zu erhalten empfiehlt sich eine auf das Material abgestimmte, regelmäßige Reinigung und Pflege."
"Siena Garden

Gartenmöbel-Set Premium/Sola",https://media.cdn.bauhaus/m/1237091/15.jpg,"Mit dem Gartenmöbelset Premium/Sola lässt sich ein gemütlicher Platz auf der Terrasse oder im Garten schaffen. Die Stühle verfügen über ein robustes Aluminiumgestell, welches stabil aber zugleich angenehm leicht ist. Die Tischplatte besteht zudem aus HPL. Die Textilfläche bieten Komfort und bilden ein elegantes Erscheinungsbild. Das Set bietet Platz für bis zu 2 Personen und lädt zum ausgiebigen Entspannen ein. Um die Optik von Gartenmöbeln langfristig frisch und schön zu erhalten empfiehlt sich eine auf das Material abgestimmte, regelmäßige Reinigung und Pflege."
"Sunfun Pauline
Gartenmöbel-Set",https://media.cdn.bauhaus/m/265681/15.jpg,"Das 7-teilige Gartenmöbel-Set Pauline von Sunfun überzeugt mit modernem Design und hochwertigen Materialien. Es besteht aus einem klassischen Gartentisch mit X-Fuß-Gestell aus Aluminium und Robinienholz-Tischplatte sowie 6 gemütlichen Gartensesseln. Die dezenten Sessel bestehen aus Polyrattan in Bambus Grey, deren naturbraunes Untergestell aus Aluminium und Akazienholz die natürliche Optik des Sets abrunden. Das verwendete Material ermöglicht ein geringes Gewicht der Sitzmöbel, die abgerundete Form der Sitzschale bietet zudem hohen Sitzkomfort. Komfort lässt sich aber nicht in indoor oder outdoor klassifizieren, ein stilvolles Loungeambiente hat auch im Wohnzimmer oder im Wintergarten Platz! So kann dieses Möbelset auch im Innenbereich zum Hingucker werden. Um die Optik von Gartenmöbeln langfristig frisch und schön zu erhalten empfiehlt sich eine auf das Material abgestimmte, regelmäßige Reinigung und Pflege. Möbel werden ohne Dekoration verkauft."
"Sunfun

Gartenmöbel-Set Neele",https://media.cdn.bauhaus/m/201243/15.jpg,"Das 3-teilige Gartenmöbel-Set Neele von Sunfun besticht durch eine Kombination aus Polyrattan und Akazienholz in modernem Design. Das Set besteht aus einem 3-Sitzer-, einem 2-Sitzer-Element und einem Diningtisch. Sitzmöbel und Teile des Tisches sind aus Polyrattangeflecht hergestellt, das Sofa ist mit farblich abgestimmten Sitz- und Rückenkissen in hellgrauer Farbe ausgestattet. Das Untergestell besteht aus pflegeleichtem, robustem Aluminium."
"Sunfun

Gartenmöbel-Set Maja/Maja Slim",https://media.cdn.bauhaus/m/1433874/15.jpg,"Das Gartenmöbel-Set 'Maja/Maja Slim' besteht aus einem 'Maja' Gartentisch L und 6 'Maja Slim' Positionssesseln. Der große Gartentisch mit ausziehbarer Tischplatte bietet viel Platz und ist aus besonders robusten, beständigen Materialien gefertigt."
"Sunfun

Gartenmöbel-Set Maja/Neila",https://media.cdn.bauhaus/m/379219/15.jpg,"Das 7-teilige Dining-Set Maja von Sunfun besteht aus einem klassischen Ausziehtisch (160/210 x 90 cm) aus korrosionsfreiem Aluminium mit einer pflegeleichten Softtouch Glasplatte und 6 bequemen Stapelsesseln. Für eine lange Haltbarkeit und Robustheit sorgt das mit silbergrauem PE-Geflecht umflochtene Stahl-Gestell. Das PE-Geflecht ist dank seiner hohen Witterungsbeständigkeit, UV-Stabilität und Formstabilität für den ganzjährigen Gebrauch im Freien geeignet. Dieses Set überzeugt durch sein modernes Design und seine hochwertigen Materialien. Um die Optik von Gartenmöbeln langfristig frisch und schön zu erhalten empfiehlt sich eine auf das Material abgestimmte, regelmäßige Reinigung und Pflege. Hinweis: Set wird ohne Deko und Auflagen geliefert."
"Sunfun Diana
Balkonmöbel-Set",https://media.cdn.bauhaus/m/311778/15.jpg,"Das Balkonmöbel-Set Diana besteht aus einem Balkon-Klapptisch und 2 Gartenstühlen. Der halbrunde Balkontisch Diana sowie der Regiestuhl wurden aus Akazienholz aus nachhaltig bewirtschafteten Wäldern gefertigt. Tisch und Stühle sind klappbar, sodass sie platzsparend verstaut werden können und wurden mit Hartzholz-Öl vorbehandelt. Der Regiestuhl besitzt außerdem einen Sitzbezug und eine Rückenlehne aus hellgrauem, pflegeleichtem Polyester. Um die Optik von Gartenmöbeln langfristig frisch und schön zu erhalten empfiehlt sich eine auf das Material abgestimmte, regelmäßige Reinigung und Pflege. Möbel werden ohne Dekoration verkauft."
"Sunfun

Gartenmöbel-Set Laura/Melina",https://media.cdn.bauhaus/m/1122168/15.jpg,"Das 9-teilige Gartenmöbelset Laura/Melina von Sunfun besteht aus einem Tisch und 8 Stühlen. Der Sunfun Gartentisch Laura lässt sich dank seiner modernen und schlichten Optik ideal mit zahlreichen Gartenstühlen kombinieren und sorgt für eine wohnliche Atmosphäre im Garten oder auf der Terrasse. Er ist aus hochwertigem, gebürstetem Akazienholz gefertigt und für eine lange Haltbarkeit im Außenbereich mit Polyurethanfarbe in hellem Teakbraun behandelt. Der Tisch lässt sich schnell und einfach aufbauen und ist mit bis zu 75 kg belastbar. Der Garten-Positionssessel Melina von Sunfun ist ideal zur Verwendung an einem Esstisch im Garten oder auf der Terrasse. Er besitzt eine strapazierfähige Textilenbespannung und ein stabiles Gestell aus pulverbeschichtetem Aluminium. Die robuste Konstruktion ist mit bis zu 100 kg belastbar und verfügt über eine verstellbare Rückenlehne. Bei Nichtgebrauch lässt sich der Sessel einfach zusammenklappen und so platzsparend verstauen. Um die Optik von Gartenmöbeln langfristig schön und frisch zu erhalten empfiehlt sich eine auf das Material abgestimmte, regelmäßige Reinigung und Pflege. Gartenmöbel werden ohne Dekoration verkauft."
"Sunfun

Gartenmöbel-Set Maja/Annika",https://media.cdn.bauhaus/m/1435281/15.jpg,"Das Gartenmöbel-Set Maja/Annika besteht aus einem Maja Gartentisch und 4 Annika Gartensesseln. Der schlichte Gartentisch mit einem dezenten Design hat eine pflegeleichte Sicherheitsglas-Tischplatte sowie ein robustes Aluminium-Tischgestell. Die Annika Gartenstühle haben ein stabiles Metallgestell und eine ansprechend geformte, geschlitzte Sitzschale aus Kunststoff. Dadurch können sie mit pflegeleichten Materialien punkten und bietet zeitglich überraschenden Komfort."
"SENSUM

Loungemöbel-Set Bergby",https://media.cdn.bauhaus/m/682426/15.jpg,"Das 5-teilige Sensum Bergby Loungeset lädt bis zu 5 Personen zum gemütlichen Verweilen ein. Es besteht aus einem Loungesofa (zwei Seiten- und ein Mittelelement) sowie 2 Couchtischen welche platzsparend untereinander geschoben werden können. Es ist aus Multilayer-beschichtetem Aluminium gefertigt, welches strapazierfähig und pflegeleicht ist. Die Armlehnen sind mit Eukalyptusholz verziert, welches mit der Duragrain®-Technologie beschichtet wurde. Duragrain® ist eine spezielle Doppelbeschichtung für Holz, welche sowohl schützt als auch die natürlich schöne Holzmaserung verstärkt. Hierbei werden ausschließlich hochwertige, umweltfreundliche Lacke auf Wasserbasis und Öle von international anerkannten Lieferanten verwendet. Das Holz stammt vollständig aus nachhaltiger, verantwortungsbewusster Waldwirtschaft. Die gemütlichen Kissen sind aus wetterfestem Olefin-Gewebe hergestellt. Um die Optik von Gartenmöbeln langfristig frisch und schön zu erhalten empfiehlt sich eine auf das Material abgestimmte, regelmäßige Reinigung und Pflege."
Loungemöbel-Set Maja,https://media.cdn.bauhaus/m/667337/15.jpg,"Das 2 teilige Maja Loungeset von Sunfun besteht aus dem Maja Eckloungesofa und dem Maja Loungetisch. Sowohl Sofa als auch Tisch verfügen über ein robustes, pulverbeschichtetes Aluminiumgestell, welches stabil aber zugleich auch angenehm leicht ist. So kann das Set bei Bedarf ohne große Anstrengungen bewegt werden. Die im Lieferumfang enthaltenen Kissen sind besonders dick und sorgen so für gemütlichen Sitzkomfort. Gefertigt sind sie aus pflegeleichtem Polyester. Der flache Loungetisch rundet das gemütliche Ambiente der Serie 'Maja' perfekt ab und lädt zu manch geselliger Runde auf Ihrer Terrasse ein. Um die Optik von Gartenmöbeln langfristig frisch und schön zu erhalten empfiehlt sich eine auf das Material abgestimmte, regelmäßige Reinigung und Pflege. Gartenmöbel-Sets werden ohne Dekoration verkauft."
Loungemöbel-Set Tatjana,https://media.cdn.bauhaus/m/667152/15.jpg,"Das 3-teilige Loungeset Tatjana von Sunfun besteht aus 2 Tatjana Loungesofas und dem Tatjana Beistelltisch. Sowohl Sofa als auch Tisch bestehen aus einem robusten und zugleich leichten Aluminiumgestell. Hingucker sind beim Sofa die seitliche Ablage und beim Tisch die seitliche Blende, die beide aus Akazienholz gefertigt sind. Durch die hohe Variabilität des Sets können verschiedene Lounge Landschaften erschaffen werden. Dadurch kann die seitliche Blende des Tisches, wenn dieser aufrecht gestellt wird, auch als Tischplatte genutzt werden. Auflage und beide Rückenkissen in dezentem Grau sorgen für ein gemütliches Extra an Komfort. Das Set überzeugt mit seinem modernen Design und lässt sich durch seine Variabilität in jeden Garten einfügen. Um die Optik von Gartenmöbeln langfristig frisch und schön zu erhalten empfiehlt sich eine auf das Material abgestimmte, regelmäßige Reinigung und Pflege. Gartenmöbel-Sets werden ohne Dekoration verkauft."
"Sunfun

Loungemöbel-Set Malaga XL",https://media.cdn.bauhaus/m/632079/15.jpg,"Das 4-teilige Lounge-Set Malaga XL von Sunfun besteht aus einem Tisch mit schwarzer Sicherheitsglasplatte, einem 2er-Sofa und zwei Sesseln. Dank integrierter Gasdruckfeder kann die Rückenlehne der Sessel verstellt werden. Der Tisch ist zudem höhenverstellbar, es kann je nach Bedarf zwischen 53 und 69 cm gewählt werden. Das Gestell ist mit dem hochwertigen Polyrattan umflochten und überzeugt durch eine angenehme Haptik. Dank seiner hohen Witterungsbeständigkeit ist es für den ganzjährigen Gebrauch im Freien geeignet. Die farblich abgestimmten Sitz- und Rückenkissen in Anthrazit sorgen für einen hohen Sitzkomfort. Das Lounge-Set ist sehr pflegeleicht und kann mit einem feuchten Tuch und milder Seifenlauge gereinigt werden. Hinweis: Möbel werden ohne Dekoration geliefert."
"Sunfun Zoe
Gartenmöbel-Set",https://media.cdn.bauhaus/m/1433797/15.jpg,"Zoe – eine Produktlinie der BAUHAUS Qualitätsmarke Sunfun, die keine Wünsche offen lässt. Das Design zeichnet sich durch Geradlinigkeit aus und setzt mit durchdachten Features dezente Statements. Für sämtliche Möbel der Linie wurde recyceltes, zertifiziertes Teakholz genutzt - ergänzt und unterstützt durch weitere, wertige Materialien. Ein wunderschönes Gleichgewicht aus moderner Formgebung, hochwertigen Materialien und überzeugender Funktionalität."
Gartenmöbel-Set Pauline,https://media.cdn.bauhaus/m/667058/15.jpg,"Das 6-teilige Gartenmöbelset Pauline besteht aus dem Pauline Gartentisch, 2 Gartensesseln Pauline. 2 Gartenhockern Pauline und der 2-Sitzer Geflecht Bank Pauline. Alle Bestandteile des Sets bestehen aus einem hochwertigem und pflegeleichtem Polyrattan-Geflecht und haben ein stabiles Aluminium Untergestell. Der 130 cm lange Tisch besitzt eine Tischplatte aus Sicherheitsglas. Die Rückenlehnen der Sessel und der Bank lassen sich mit Hilfe einer Gasdruckfeder, über einen seitlichen Hebel, bequem und einfach nach hinten verstellen. Die beiden Hocker können, in Verbindung mit den Sesseln oder der Bank, ideal beim Entspannen als Fußablage genutzt werden. Die bequemen Kissen erhöhen zusätzlich den Sitzkomfort, sodass sich das Set ideal für ein gemütliches Beisammensitzen eignet. Um die Optik von Gartenmöbeln langfristig frisch und schön zu erhalten empfiehlt sich eine auf das Material abgestimmte, regelmäßige Reinigung und Pflege. Gartenmöbel-Sets werden ohne Dekoration verkauft."
"Sunfun

Gartenmöbel-Set Melina",https://media.cdn.bauhaus/m/1018959/15.jpg,"Das 4-teilige Gartenmöbelset Melina von Sunfun besteht aus einem Tisch, einem 3-Sitzer-Sofa sowie 2 Loungesesseln. Der Sunfun Loungetisch Melina überzeugt mit seiner modernen Optik und seiner robusten Verarbeitung, die optimal für den Außenbereich geeignet ist. Die Tischplatte aus dem Verbundwerkstoff Hochdruck-Schichtpressstoff (HPL) ist frostsicher und pflegeleicht und eignet sich besonders gut, wenn der Tisch nahezu ganzjährig draußen stehen soll. Der pulverbeschichtete Aluminiumrahmen sorgt für eine hohe Stabilität und Haltbarkeit. Das Melina Loungesofa von Sunfun verfügt wie der Loungesessel über ein robustes Aluminiumgestell, welches stabil aber zugleich angenehm leicht ist. So kann das Sofa bei Bedarf ohne große Anstrengungen umgestellt werden. Das Sofa bietet Platz für bis zu 3 Personen. Die im Lieferumfang enthaltenen Kissen von Sofa und Sesseln sind besonders dick und sorgen so für gemütlichen Sitzkomfort. Gefertigt sind sie aus pflegeleichtem, sowie wetterständigem Polyester. Um die Optik von Gartenmöbeln langfristig frisch und schön zu erhalten empfiehlt sich eine auf das Material abgestimmte, regelmäßige Reinigung und Pflege. Gartenmöbel werden ohne Dekoration verkauft."
Gartenmöbel-Set Laura,https://media.cdn.bauhaus/m/1118589/15.jpg,"Das 9-teilige Gartenmöbelset Laura von Sunfun besteht aus einem Tisch und 8 Stühlen. Der Sunfun Gartentisch Laura lässt sich dank seiner modernen und schlichten Optik ideal mit zahlreichen Gartenstühlen kombinieren und sorgt für eine wohnliche Atmosphäre im Garten oder auf der Terrasse. Er ist aus hochwertigem, gebürstetem Akazienholz gefertigt und für eine lange Haltbarkeit im Außenbereich mit Polyurethanfarbe in hellem Teakbraun behandelt. Der Tisch lässt sich schnell und einfach aufbauen und ist mit bis zu 75 kg belastbar. Dieser Gartensessel ist aus strapazierfähigem Polyrattangeflecht gefertigt und harmoniert dank seiner schönen, klassischen Optik mit vielen anderen Gartenmöbeln. Das Metallgestell sorgt für eine hohe Stabilität sowie Haltbarkeit. Der Gartensessel lässt sich einfach mit vielen Tischen kombinieren und macht sowohl im Garten als auch auf Balkonen und Terrassen eine gute Figur. Im Lieferumfang sind außerdem ein Sitz- und ein Rückenkissen aus pflegeleichtem Polyester enthalten, die für zusätzlichen Komfort sorgen. Um die Optik von Gartenmöbeln langfristig schön und frisch zu erhalten empfiehlt sich eine auf das Material abgestimmte, regelmäßige Reinigung und Pflege. Hinweis: Gartenmöbel werden ohne Dekoration ausgeliefert."
"Sunfun

Gartenmöbel-Set",https://media.cdn.bauhaus/m/666993/15.jpg,"Das 5-teilige Gartenmöbelset ist aus Akazienholz aus nachhaltig bewirtschafteten Wäldern gefertigt und besteht aus einem Ausziehtisch sowie vier Klappstühlen. Durch die White-Washed Technik erscheint das Set in angesagtem Used-Look und bringt ein ganz besonderes Flair auf die Terrasse und in den Garten. Alle Möbel sind klappbar und können so bei Nichtgebrauch platzsparend verstaut werden. Um die Optik von Gartenmöbeln langfristig frisch und schön zu erhalten empfiehlt sich eine auf das Material abgestimmte, regelmäßige Reinigung und Pflege."
Gartenmöbel-Set Anni/Sonja,https://media.cdn.bauhaus/m/667297/15.jpg,"Das 7-teilige Gartenmöbelset Anni/Sonja von Sunfun lädt bei sonnigem Wetter zu gemütlichen Stunden im Kreise der Liebsten ein und bietet Platz für 6 Personen. Der Sunfun Gartentisch Anni besteht aus einem hochwertigen und äußerst robusten Teakholz und ist somit witterungsbeständig und resistent gegen Schädlinge. Der Gartentisch eignet sich mit seiner Länge von 240 cm ideal für ein gemütliches Beisammensitzen und fügt sich mit seinem elegantem und natürlichem Erscheinungsbild in jedes Ambiente ideal ein. Er lässt sich mit verschiedenen Gartenstühlen kombinieren und stellt somit einen besonderen Hingucker auf jeder Terrasse dar. Der Diningsessel Sonja aus strapazierfähigem Kunststoff zeichnet sich durch seine ergonomisch geformte Sitzschale mit Regenwasserablauf-Spalten aus. Das filigrane Untergestell besteht aus lackiertem Eukalyptusholz und sorgt für die notwendige Stabilität. Der Stuhl lässt sich einfach mit Wasser und einer weichen Bürste oder einem Schwamm reinigen. Bei starker Verschmutzung können spezielle Kunststoff-Reiniger verwendet werden Um die Optik von Gartenmöbeln langfristig schön und frisch zu erhalten empfiehlt sich eine auf das Material abgestimmte, regelmäßige Reinigung und Pflege."
"Siena Garden

Gartenmöbel-Set Savona/Zurigo",https://media.cdn.bauhaus/m/1238080/15.jpg,"Mit dem Gartenmöbelset Savona/Zurigo lässt sich ein gemütlicher Platz auf der Terrasse oder im Garten schaffen. Die Stühle verfügen über ein robustes Aluminiumgestell, welches stabil aber zugleich angenehm leicht ist. Die Tischplatte besteht zudem aus Teakholz. Die Textilfläche bieten Komfort und bilden ein elegantes Erscheinungsbild. Das Set bietet Platz für bis zu 6 Personen und lädt zum ausgiebigen Entspannen ein. Um die Optik von Gartenmöbeln langfristig frisch und schön zu erhalten empfiehlt sich eine auf das Material abgestimmte, regelmäßige Reinigung und Pflege."
Gartenmöbel-Set Saturn/Sola Loft,https://media.cdn.bauhaus/m/1237966/15.jpg,"Mit dem Gartenmöbelset Saturn/Sola lässt sich ein gemütlicher Platz auf der Terrasse oder im Garten schaffen. Die Stühle verfügen über ein robustes Aluminiumgestell, welches stabil aber zugleich angenehm leicht ist. Die Tischplatte besteht zudem aus HPL. Die Textilfläche bieten Komfort und bilden ein elegantes Erscheinungsbild. Das Set bietet Platz für bis zu 6 Personen und lädt zum ausgiebigen Entspannen ein. Um die Optik von Gartenmöbeln langfristig frisch und schön zu erhalten empfiehlt sich eine auf das Material abgestimmte, regelmäßige Reinigung und Pflege."
Loungemöbel-Set Beltano,https://media.cdn.bauhaus/m/208998/15.jpg,"Das Beltano Loungemöbel-Set ist ein moderner Hingucker in dezenten Grautönen, der nicht nur im Garten oder auf der Terrasse eine gute Figur macht, sondern auch jeden Wohnraum optisch aufwertet. Das stabile Stahluntergestell sorgt hierbei für Stabilität und setzt sich in etwas dunklerer Nuance von den anderen Elementen ab. Die geflochtenen Polyester-Stripes geben den Armlehnen Struktur und sorgen optisch für das gewisse Etwas, die extra dicken Sitz- und Rückenkissen sorgen dabei für gemütlichen Sitzkomfort. Auch der Couchtisch fügt sich mit grau lackierter Glasplatte harmonisch in die urbane Designsprache ein und bietet ausreichend Platz für Dekorationsgegenstände, Lesestoff oder Snacks und Getränke. Um die Optik von Gartenmöbeln langfristig frisch und schön zu erhalten empfiehlt sich eine auf das Material abgestimmte, regelmäßige Reinigung und Pflege. Das Loungemöbel-Set wird ohne Dekoration verkauft."
"Sunfun

Gartenmöbel-Set Sonja",https://media.cdn.bauhaus/m/438296/15.jpg,"Das 7-teilige Gartenmöbel-Set Sonja überzeugt mit modernem Design und hochwertigen Materialien. Es besteht aus einem klassischen Gartentisch mit X-Fuß-Gestell aus Aluminium und Robinienholz-Tischplatte sowie 6 gemütlichen Gartensesseln. Der Diningsessel Sonja aus strapazierfähigem Kunststoff zeichnet sich durch seine ergonomisch geformte Sitzschale mit Regenwasserablauf-Spalten aus. Das filigrane Untergestell besteht aus lackiertem Eukalyptusholz und sorgt für die notwendige Stabilität. Komfort lässt sich aber nicht in indoor oder outdoor klassifizieren, ein stilvolles Loungeambiente hat auch im Wohnzimmer oder im Wintergarten Platz! So kann dieses Möbelset auch im Innenbereich zum Hingucker werden. Um die Optik von Gartenmöbeln langfristig frisch und schön zu erhalten empfiehlt sich eine auf das Material abgestimmte, regelmäßige Reinigung und Pflege. Möbel werden ohne Dekoration verkauft."
Gartenmöbel-Set Melina,https://media.cdn.bauhaus/m/1520870/15.jpg,"Das Gartenmöbel-Set Melina besteht aus einem Gartentisch und 4 Melina Stapelstühlen. Runde Gartentische haben einen großen Vorteil: in geselliger Runde können entspannt Gespräche geführt werden - und zwar mit jeder Person am Tisch. Der Diningtisch mit einem Durchmesser von 110 cm bietet in diesem Set großzügig Platz für 4 Personen. Die Geflecht-Stühle Melina bestehen aus witterungsbeständigem PE-Geflecht und einem beschichtetem Stahlgestell. Das dazugehörige Kissen besteht aus Polyester und sorgt für angenehmen Sitzkomfort. Die Gartenstühle sind stapelbar, wodurch sie sich bei Nichtgebrauch platzsparend verstauen lassen."
"Sunfun

Loungemöbel-Set Sina",https://media.cdn.bauhaus/m/638384-1/15.jpg,"Das komfortable 4-tlg. Loungemöbel-Set Sina von Sunfun lässt jede Terrasse zu einem Sommerwohnzimmer werden. Ein 3-Sitzer Sofa, 2 Loungesessel sowie ein Couchtisch laden zum Entspannen und Verweilen ein. Hoher Sitzkomfort wird dabei durch die im Lieferumfang enthaltenen Sitz- und Rückenkissen garantiert. Die Sitzmöbel der modernen Lounge sind aus einem hochwertigen Halfmoon-Geflecht in Bambusgrau gefertigt und gewährleisten in Kombination mit einem robusten Aluminiumgestell ausreichend Stabilität. Die Fußteile aus Akazienholz verleihen dem Set einen natürlichen Look und setzen zusammen mit Couchtisch aus Akazienholz optische Akzente auf der Terrasse und im Garten. Um die Optik von Gartenmöbeln langfristig frisch und schön zu erhalten empfiehlt sich eine auf das Material abgestimmte, regelmäßige Reinigung und Pflege."
"Sunfun Maja
Loungemöbel-Set",https://media.cdn.bauhaus/m/1488875-1/15.jpg,"Mit dem 3-teiligen Loungemöbel-Set Maja von Sunfun steht der individuellen, flexiblen Umgestaltung nichts mehr im Wege, da verschiedene Stellmöglichkeiten realisiert werden können. Das Set setzt sich aus zwei Sofaelementen und einem Loungetisch zusammen. Der anthrazitfarbene pulverlackbeschichtete Aluminiumrahmen sorgt dabei für Stabilität und in Kombination mit den grauen Sitz- und Rückenkissen für ein elegantes Design. Die Kissen aus Polyesterfaser sind mit Reißverschlüssen ausgestattet, wodurch die Bezüge abgenommen und einfach gereinigt werden können."
